Profile,Map,Character,PUUID,Mode,Rounds,Round Differential,Score,Win,Start,End,Length,Date,ability1,ability2,signature,ultimate,KDA,Kills,Deaths,Assists,Damage Made,Damage Received,Headshot %,Headshot,Body,Legs,Start Time (UNIX),End Time (UNIX),links,Damage Ratio,Log,Filename
Keeoh,Lotus,Gekko,a0b29dd7-8baa-5fd7-9fdd-907ba98ff15b,competitive,24.0,-2,-9.8,False,12:03:18 AM,12:39:25 AM,2167,2024-02-02,9.0,14.0,27.0,6.0,1.67,22.0,18.0,8.0,4393.0,3554.0,28.36,19 (28.36%),45 (67.16%),3 (4.48%),1706832198.0,1706834365.0,https://www.twitch.tv/videos/2050203452?t=04h33m27s,1.2360720315137872,"Kills: 22.0, Bonus: -2.00); KDA: 1.67, Bonus: -0.16); Headshot %: 28.36, Bonus: -0.37); Damage Made: 4393.0, Bonus: 1.34); Length: 2167.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Damage Ratio: 1.2360720315137872, Bonus: -4.06); Assists: 8.0, Bonus: -0.05); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706832198, Keeoh, Gekko, Lotus, 22K, 18D, 8A, 11-13, win False.md"
ShahZaM,Breeze,Sova,060e3ceb-a571-517f-b09f-e679212a9049,competitive,19.0,7,-7.61,True,12:15:42 AM,12:45:24 AM,1782,2024-02-02,10.0,21.0,23.0,3.0,1.5,17.0,14.0,4.0,3236.0,2742.0,28.95,11 (28.95%),25 (65.79%),2 (5.26%),1706832942.0,1706834724.0,https://www.twitch.tv/videos/2050272254?t=03h28m13s,1.1801604668125456,"Kills: 17.0, Bonus: -5.33); KDA: 1.5, Bonus: -0.50); Headshot %: 28.95, Bonus: -0.33); Damage Made: 3236.0, Bonus: 0.64); Length: 1782.0, Bonus: 0.48); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.1801604668125456, Bonus: -4.28); Deaths: 14.0, Bonus: -1.30)","1706832942, ShahZaM, Sova, Breeze, 17K, 14D, 4A, 13-6, win True.md"
Grimm,Breeze,Sage,f0c97bbe-efdb-5cbe-8636-c0844e64478f,competitive,19.0,-7,-16.45,False,12:28:43 AM,12:55:46 AM,1623,2024-02-02,14.0,4.0,4.0,2.0,1.27,14.0,15.0,5.0,2864.0,2673.0,48.28,14 (48.28%),14 (48.28%),1 (3.45%),1706833723.0,1706835346.0,https://www.twitch.tv/videos/2050151184?t=05h56m57s,1.071455293677516,"Kills: 14.0, Bonus: -7.33); KDA: 1.27, Bonus: -0.96); Headshot %: 48.28, Bonus: 0.91); Damage Made: 2864.0, Bonus: 0.30); Length: 1623.0, Bonus: 0.35); Win: 0.0, Bonus: -3.00); Damage Ratio: 1.071455293677516, Bonus: -4.71); Assists: 5.0, Bonus: -0.50); Deaths: 15.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706833723, Grimm, Sage, Breeze, 14K, 15D, 5A, 6-13, win False.md"
ShahZaM,Ascent,Reyna,060e3ceb-a571-517f-b09f-e679212a9049,competitive,24.0,-2,-10.33,False,01:01:41 AM,01:37:58 AM,2177,2024-02-02,24.0,8.0,4.0,2.0,1.35,17.0,17.0,6.0,3430.0,3546.0,32.0,16 (32.00%),32 (64.00%),2 (4.00%),1706835701.0,1706837878.0,https://www.twitch.tv/videos/2050272254?t=04h14m12s,0.9672870840383531,"Kills: 17.0, Bonus: -5.33); KDA: 1.35, Bonus: -0.80); Headshot %: 32.0, Bonus: -0.10); Damage Made: 3430.0, Bonus: 0.76); Length: 2177.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Assists: 6.0, Bonus: -0.35); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706835701, ShahZaM, Reyna, Ascent, 17K, 17D, 6A, 11-13, win False.md"
sacy,Bind,Skye,adb01d7f-ec11-579c-a652-45fc77d7f7e9,competitive,22.0,4,-5.25,True,01:31:33 AM,02:03:38 AM,1925,2024-02-02,5.0,12.0,24.0,3.0,1.92,16.0,13.0,9.0,2903.0,2212.0,58.06,18 (58.06%),13 (41.94%),0 (0.00%),1706837493.0,1706839418.0,https://www.twitch.tv/videos/2050493177?t=00h26m04s,1.312386980108499,"Kills: 16.0, Bonus: -6.00); KDA: 1.92, Bonus: 0.34); Headshot %: 58.06, Bonus: 1.40); Damage Made: 2903.0, Bonus: 0.35); Length: 1925.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.312386980108499, Bonus: -3.75); Assists: 9.0, Bonus: 0.10); Deaths: 13.0, Bonus: -1.10)","1706837493, sacy, Skye, Bind, 16K, 13D, 9A, 13-9, win True.md"
ShahZaM,Split,Raze,060e3ceb-a571-517f-b09f-e679212a9049,competitive,30.0,2,0.8,True,01:40:07 AM,02:33:51 AM,3224,2024-02-02,22.0,31.0,31.0,6.0,1.7,32.0,23.0,7.0,6174.0,4372.0,24.75,25 (24.75%),70 (69.31%),6 (5.94%),1706838007.0,1706841231.0,https://www.twitch.tv/videos/2050272254?t=04h52m38s,1.4121683440073194,"Kills: 32.0, Bonus: 1.40); KDA: 1.7, Bonus: -0.10); Headshot %: 24.75, Bonus: -0.64); Damage Made: 6174.0 (Tier: Damage Made:5500.0:2.0, Bonus: 2.0); Length: 3224.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Damage Ratio: 1.4121683440073194, Bonus: -3.35); Assists: 7.0, Bonus: -0.20); Deaths: 23.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706838007, ShahZaM, Raze, Split, 32K, 23D, 7A, 16-14, win True.md"
sacy,Sunset,Gekko,adb01d7f-ec11-579c-a652-45fc77d7f7e9,competitive,22.0,-4,-12.57,False,02:08:46 AM,02:46:36 AM,2270,2024-02-02,7.0,13.0,18.0,5.0,1.79,19.0,14.0,6.0,3376.0,2709.0,37.21,16 (37.21%),26 (60.47%),1 (2.33%),1706839726.0,1706841996.0,https://www.twitch.tv/videos/2050493177?t=01h03m17s,1.2462163159837578,"Kills: 19.0, Bonus: -4.00); KDA: 1.79, Bonus: 0.08); Headshot %: 37.21, Bonus: 0.29); Damage Made: 3376.0, Bonus: 0.73); Length: 2270.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -4.0, Bonus: -1.50); Damage Ratio: 1.2462163159837578, Bonus: -4.02); Assists: 6.0, Bonus: -0.35); Deaths: 14.0, Bonus: -1.30)","1706839726, sacy, Gekko, Sunset, 19K, 14D, 6A, 9-13, win False.md"
Xeppaa,Bind,Raze,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,14.0,12,-2.91,True,02:25:42 AM,02:46:03 AM,1221,2024-02-02,6.0,20.0,11.0,2.0,3.14,15.0,7.0,7.0,3000.0,1460.0,28.21,11 (28.21%),27 (69.23%),1 (2.56%),1706840742.0,1706841963.0,https://www.twitch.tv/videos/2050539584?t=00h29m38s,2.0547945205479454,"Kills: 15.0, Bonus: -6.67); KDA: 3.14 (Tier: KDA:3.0:1.5, Bonus: 1.5); Headshot %: 28.21, Bonus: -0.38); Damage Made: 3000.0, Bonus: 0.50); Length: 1221.0, Bonus: 0.02); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 12.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 2.0547945205479454, Bonus: -0.78); Assists: 7.0, Bonus: -0.20); Deaths: 7.0, Bonus: 0.10)","1706840742, Xeppaa, Raze, Bind, 15K, 7D, 7A, 13-1, win True.md"
thebcj,Breeze,Sova,4ae9ac7a-9ea0-55ef-b4c5-930ba3bfe808,competitive,22.0,4,-10.51,True,02:34:18 AM,03:10:48 AM,2190,2024-02-02,8.0,13.0,20.0,2.0,1.43,15.0,14.0,5.0,2949.0,2712.0,25.64,10 (25.64%),23 (58.97%),6 (15.38%),1706841258.0,1706843448.0,https://www.twitch.tv/videos/2050573406?t=00h02m39s,1.0873893805309736,"Kills: 15.0, Bonus: -6.67); KDA: 1.43, Bonus: -0.64); Headshot %: 25.64, Bonus: -0.58); Damage Made: 2949.0, Bonus: 0.42); Length: 2190.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.0873893805309736, Bonus: -4.65); Assists: 5.0, Bonus: -0.50); Deaths: 14.0, Bonus: -1.30)","1706841258, thebcj, Sova, Breeze, 15K, 14D, 5A, 13-9, win True.md"
Xeppaa,Split,Gekko,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,21.0,-5,-12.44,False,02:49:11 AM,03:17:46 AM,1715,2024-02-02,12.0,5.0,18.0,4.0,1.25,17.0,16.0,3.0,2897.0,2926.0,28.26,13 (28.26%),31 (67.39%),2 (4.35%),1706842151.0,1706843866.0,https://www.twitch.tv/videos/2050539584?t=00h53m07s,0.9900888585099111,"Kills: 17.0, Bonus: -5.33); KDA: 1.25, Bonus: -1.00); Headshot %: 28.26, Bonus: -0.38); Damage Made: 2897.0, Bonus: 0.35); Length: 1715.0, Bonus: 0.43); Win: 0.0, Bonus: -3.00); Round Differential: -5.0, Bonus: -2.00); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706842151, Xeppaa, Gekko, Split, 17K, 16D, 3A, 8-13, win False.md"
sacy,Breeze,Sova,adb01d7f-ec11-579c-a652-45fc77d7f7e9,competitive,24.0,-2,-10.49,False,02:51:38 AM,03:28:31 AM,2213,2024-02-02,14.0,9.0,23.0,4.0,1.63,21.0,19.0,10.0,3861.0,3628.0,38.64,17 (38.64%),25 (56.82%),2 (4.55%),1706842298.0,1706844511.0,https://www.twitch.tv/videos/2050493177?t=01h46m09s,1.0642227122381478,"Kills: 21.0, Bonus: -2.67); KDA: 1.63, Bonus: -0.24); Headshot %: 38.64, Bonus: 0.40); Damage Made: 3861.0, Bonus: 1.02); Length: 2213.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Damage Ratio: 1.0642227122381478, Bonus: -4.74); Assists: 10.0, Bonus: 0.25); Deaths: 19.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706842298, sacy, Sova, Breeze, 21K, 19D, 10A, 11-13, win False.md"
thebcj,Icebox,Gekko,4ae9ac7a-9ea0-55ef-b4c5-930ba3bfe808,competitive,19.0,7,-1.69,True,03:14:59 AM,03:45:32 AM,1833,2024-02-02,10.0,11.0,24.0,5.0,2.33,21.0,12.0,7.0,3676.0,2638.0,36.84,21 (36.84%),35 (61.40%),1 (1.75%),1706843699.0,1706845532.0,https://www.twitch.tv/videos/2050573406?t=00h43m20s,1.3934799090219863,"Kills: 21.0, Bonus: -2.67); KDA: 2.33, Bonus: 0.83); Headshot %: 36.84, Bonus: 0.26); Damage Made: 3676.0, Bonus: 0.91); Length: 1833.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.3934799090219863, Bonus: -3.43); Assists: 7.0, Bonus: -0.20); Deaths: 12.0, Bonus: -0.90)","1706843699, thebcj, Gekko, Icebox, 21K, 12D, 7A, 13-6, win True.md"
Xeppaa,Breeze,Sova,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,23.0,3,-7.11,True,03:30:10 AM,04:04:32 AM,2062,2024-02-02,12.0,15.0,21.0,3.0,1.5,18.0,16.0,6.0,3298.0,2904.0,38.46,15 (38.46%),24 (61.54%),0 (0.00%),1706844610.0,1706846672.0,https://www.twitch.tv/videos/2050539584?t=01h34m06s,1.1356749311294765,"Kills: 18.0, Bonus: -4.67); KDA: 1.5, Bonus: -0.50); Headshot %: 38.46, Bonus: 0.38); Damage Made: 3298.0, Bonus: 0.68); Length: 2062.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 3.0, Bonus: 0.80); Damage Ratio: 1.1356749311294765, Bonus: -4.46); Assists: 6.0, Bonus: -0.35); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706844610, Xeppaa, Sova, Breeze, 18K, 16D, 6A, 13-10, win True.md"
sacy,Ascent,Sova,adb01d7f-ec11-579c-a652-45fc77d7f7e9,competitive,17.0,9,4.59,True,03:31:51 AM,03:56:59 AM,1508,2024-02-02,6.0,10.0,14.0,2.0,5.0,21.0,6.0,9.0,3909.0,1442.0,22.78,18 (22.78%),51 (64.56%),10 (12.66%),1706844711.0,1706846219.0,https://www.twitch.tv/videos/2050493177?t=02h26m22s,2.7108183079056865,"Kills: 21.0, Bonus: -2.67); KDA: 5.0 (Tier: KDA:3.0:1.5, Bonus: 1.5); Headshot %: 22.78, Bonus: -0.79); Damage Made: 3909.0, Bonus: 1.05); Length: 1508.0, Bonus: 0.26); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 9.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 2.7108183079056865, Bonus: 1.84); Assists: 9.0, Bonus: 0.10); Deaths: 6.0, Bonus: 0.30)","1706844711, sacy, Sova, Ascent, 21K, 6D, 9A, 13-4, win True.md"
thebcj,Sunset,Gekko,4ae9ac7a-9ea0-55ef-b4c5-930ba3bfe808,competitive,23.0,-3,-15.8,False,03:47:32 AM,04:25:38 AM,2286,2024-02-02,10.0,13.0,34.0,4.0,1.17,12.0,18.0,9.0,2395.0,3150.0,16.67,9 (16.67%),37 (68.52%),8 (14.81%),1706845652.0,1706847938.0,https://www.twitch.tv/videos/2050573406?t=01h15m53s,0.7603174603174603,"Kills: 12.0, Bonus: -8.67); KDA: 1.17, Bonus: -1.16); Headshot %: 16.67, Bonus: -0.67); Damage Made: 2395.0, Bonus: -0.41); Length: 2286.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -3.0, Bonus: -1.00); Assists: 9.0, Bonus: 0.10); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706845652, thebcj, Gekko, Sunset, 12K, 18D, 9A, 10-13, win False.md"
sacy,Sunset,Gekko,adb01d7f-ec11-579c-a652-45fc77d7f7e9,competitive,18.0,8,-3.77,True,04:00:30 AM,04:26:38 AM,1568,2024-02-02,6.0,8.0,17.0,4.0,2.1,17.0,10.0,4.0,3060.0,1940.0,37.5,15 (37.50%),25 (62.50%),0 (0.00%),1706846430.0,1706847998.0,https://www.twitch.tv/videos/2050493177?t=02h55m01s,1.577319587628866,"Kills: 17.0, Bonus: -5.33); KDA: 2.1, Bonus: 0.60); Headshot %: 37.5, Bonus: 0.31); Damage Made: 3060.0, Bonus: 0.54); Length: 1568.0, Bonus: 0.31); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 8.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.577319587628866, Bonus: -2.69); Deaths: 10.0, Bonus: -0.50)","1706846430, sacy, Gekko, Sunset, 17K, 10D, 4A, 13-5, win True.md"
Xeppaa,Sunset,Reyna,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,23.0,-3,-10.19,False,04:07:26 AM,04:43:49 AM,2183,2024-02-02,24.0,6.0,4.0,2.0,1.47,19.0,17.0,6.0,3334.0,3624.0,20.29,14 (20.29%),53 (76.81%),2 (2.90%),1706846846.0,1706849029.0,https://www.twitch.tv/videos/2050539584?t=02h11m22s,0.9199779249448123,"Kills: 19.0, Bonus: -4.00); KDA: 1.47, Bonus: -0.56); Headshot %: 20.29, Bonus: -0.98); Damage Made: 3334.0, Bonus: 0.70); Length: 2183.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -3.0, Bonus: -1.00); Assists: 6.0, Bonus: -0.35); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706846846, Xeppaa, Reyna, Sunset, 19K, 17D, 6A, 10-13, win False.md"
derrekow,Ascent,Sova,ffcc2498-7db0-5d30-b13a-176b23c6fcc0,competitive,16.0,7,-2.95,True,04:25:29 AM,04:46:03 AM,1234,2024-02-02,5.0,14.0,18.0,2.0,3.0,14.0,6.0,4.0,2661.0,1138.0,22.86,8 (22.86%),26 (74.29%),1 (2.86%),1706847929.0,1706849163.0,https://www.twitch.tv/videos/2050650906?t=00h16m05s,2.338312829525483,"Kills: 14.0, Bonus: -7.33); KDA: 3.0 (Tier: KDA:3.0:1.5, Bonus: 1.5); Headshot %: 22.86, Bonus: -0.79); Damage Made: 2661.0, Bonus: -0.01); Length: 1234.0, Bonus: 0.03); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 2.338312829525483, Bonus: 0.35); Deaths: 6.0, Bonus: 0.30)","1706847929, derrekow, Sova, Ascent, 14K, 6D, 4A, 10-3, win True.md"
sacy,Breeze,Gekko,adb01d7f-ec11-579c-a652-45fc77d7f7e9,competitive,20.0,6,-8.49,True,04:28:57 AM,04:58:16 AM,1759,2024-02-02,4.0,6.0,16.0,2.0,1.9,13.0,10.0,6.0,2691.0,1938.0,33.33,12 (33.33%),21 (58.33%),3 (8.33%),1706848137.0,1706849896.0,https://www.twitch.tv/videos/2050493177?t=03h23m28s,1.388544891640867,"Kills: 13.0, Bonus: -8.00); KDA: 1.9, Bonus: 0.30); Headshot %: 33.33, Bonus: -0.00); Damage Made: 2691.0, Bonus: 0.04); Length: 1759.0, Bonus: 0.47); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 6.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.388544891640867, Bonus: -3.45); Assists: 6.0, Bonus: -0.35); Deaths: 10.0, Bonus: -0.50)","1706848137, sacy, Gekko, Breeze, 13K, 10D, 6A, 13-7, win True.md"
derrekow,Icebox,Sova,ffcc2498-7db0-5d30-b13a-176b23c6fcc0,competitive,23.0,-3,-8.34,False,04:47:38 AM,05:20:46 AM,1988,2024-02-02,10.0,24.0,32.0,5.0,1.86,23.0,14.0,3.0,4452.0,3092.0,25.93,14 (25.93%),36 (66.67%),4 (7.41%),1706849258.0,1706851246.0,https://www.twitch.tv/videos/2050650906?t=00h38m14s,1.4398447606727038,"Kills: 23.0, Bonus: -1.33); KDA: 1.86, Bonus: 0.22); Headshot %: 25.93, Bonus: -0.56); Damage Made: 4452.0, Bonus: 1.37); Length: 1988.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -3.0, Bonus: -1.00); Damage Ratio: 1.4398447606727038, Bonus: -3.24); Deaths: 14.0, Bonus: -1.30)","1706849258, derrekow, Sova, Icebox, 23K, 14D, 3A, 10-13, win False.md"
Xeppaa,Icebox,Sova,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,23.0,3,-2.66,True,04:47:38 AM,05:20:46 AM,1988,2024-02-02,14.0,18.0,24.0,3.0,2.0,21.0,13.0,5.0,3748.0,2581.0,34.04,16 (34.04%),30 (63.83%),1 (2.13%),1706849258.0,1706851246.0,https://www.twitch.tv/videos/2050539584?t=02h51m34s,1.452150329329717,"Kills: 21.0, Bonus: -2.67); KDA: 2.0, Bonus: 0.50); Headshot %: 34.04, Bonus: 0.05); Damage Made: 3748.0, Bonus: 0.95); Length: 1988.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 3.0, Bonus: 0.80); Damage Ratio: 1.452150329329717, Bonus: -3.19); Assists: 5.0, Bonus: -0.50); Deaths: 13.0, Bonus: -1.10)","1706849258, Xeppaa, Sova, Icebox, 21K, 13D, 5A, 13-10, win True.md"
sacy,Lotus,Gekko,adb01d7f-ec11-579c-a652-45fc77d7f7e9,competitive,26.0,-2,-8.53,False,05:01:56 AM,05:37:17 AM,2121,2024-02-02,15.0,12.0,32.0,8.0,1.89,22.0,18.0,12.0,4061.0,3534.0,38.78,19 (38.78%),30 (61.22%),0 (0.00%),1706850116.0,1706852237.0,https://www.twitch.tv/videos/2050493177?t=03h56m27s,1.1491228070175439,"Kills: 22.0, Bonus: -2.00); KDA: 1.89, Bonus: 0.28); Headshot %: 38.78, Bonus: 0.41); Damage Made: 4061.0, Bonus: 1.14); Length: 2121.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Damage Ratio: 1.1491228070175439, Bonus: -4.40); Assists: 12.0, Bonus: 0.55); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706850116, sacy, Gekko, Lotus, 22K, 18D, 12A, 12-14, win False.md"
Xeppaa,Bind,Raze,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,24.0,2,-12.71,True,05:22:41 AM,06:01:33 AM,2332,2024-02-02,13.0,21.0,18.0,2.0,1.19,13.0,16.0,6.0,3234.0,2926.0,20.0,11 (20.00%),43 (78.18%),1 (1.82%),1706851361.0,1706853693.0,https://www.twitch.tv/videos/2050539584?t=03h26m37s,1.105263157894737,"Kills: 13.0, Bonus: -8.00); KDA: 1.19, Bonus: -1.12); Headshot %: 20.0, Bonus: -1.00); Damage Made: 3234.0, Bonus: 0.64); Length: 2332.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Damage Ratio: 1.105263157894737, Bonus: -4.58); Assists: 6.0, Bonus: -0.35); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706851361, Xeppaa, Raze, Bind, 13K, 16D, 6A, 13-11, win True.md"
derrekow,Sunset,Gekko,ffcc2498-7db0-5d30-b13a-176b23c6fcc0,competitive,16.0,10,-24.38,True,05:34:35 AM,05:56:51 AM,1336,2024-02-02,4.0,4.0,19.0,1.0,1.33,8.0,9.0,4.0,1478.0,1700.0,28.57,6 (28.57%),14 (66.67%),1 (4.76%),1706852075.0,1706853411.0,https://www.twitch.tv/videos/2050650906?t=01h25m11s,0.8694117647058823,"Kills: 8.0, Bonus: -26.00); KDA: 1.33, Bonus: -0.84); Headshot %: 28.57, Bonus: -0.36); Length: 1336.0, Bonus: 0.11); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 10.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Deaths: 9.0, Bonus: -0.30)","1706852075, derrekow, Gekko, Sunset, 8K, 9D, 4A, 13-3, win True.md"
derrekow,Bind,Gekko,ffcc2498-7db0-5d30-b13a-176b23c6fcc0,competitive,22.0,4,-1.0,True,05:59:26 AM,06:30:09 AM,1843,2024-02-02,15.0,11.0,28.0,7.0,1.93,23.0,14.0,4.0,3984.0,2946.0,38.3,18 (38.30%),27 (57.45%),2 (4.26%),1706853566.0,1706855409.0,https://www.twitch.tv/videos/2050650906?t=01h50m02s,1.3523421588594704,"Kills: 23.0, Bonus: -1.33); KDA: 1.93, Bonus: 0.36); Headshot %: 38.3, Bonus: 0.37); Damage Made: 3984.0, Bonus: 1.09); Length: 1843.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.3523421588594704, Bonus: -3.59); Deaths: 14.0, Bonus: -1.30)","1706853566, derrekow, Gekko, Bind, 23K, 14D, 4A, 13-9, win True.md"
Xeppaa,Ascent,Sova,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,22.0,4,-0.44,True,06:04:27 AM,06:37:20 AM,1973,2024-02-02,16.0,25.0,25.0,3.0,2.0,25.0,14.0,3.0,3991.0,2907.0,25.0,15 (25.00%),38 (63.33%),7 (11.67%),1706853867.0,1706855840.0,https://www.twitch.tv/videos/2050539584?t=04h08m23s,1.372893016855865,"Kills: 25.0, Bonus: 0.00); KDA: 2.0, Bonus: 0.50); Headshot %: 25.0, Bonus: -0.62); Damage Made: 3991.0, Bonus: 1.09); Length: 1973.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.372893016855865, Bonus: -3.51); Deaths: 14.0, Bonus: -1.30)","1706853867, Xeppaa, Sova, Ascent, 25K, 14D, 3A, 13-9, win True.md"
s0mcs,Split,Jett,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,26.0,2,-6.8,True,06:14:31 AM,06:57:09 AM,2558,2024-02-02,19.0,3.0,29.0,3.0,1.39,20.0,18.0,5.0,3910.0,3465.0,26.58,21 (26.58%),49 (62.03%),9 (11.39%),1706854471.0,1706857029.0,https://www.twitch.tv/videos/2050716594?t=00h08m30s,1.1284271284271283,"Kills: 20.0, Bonus: -3.33); KDA: 1.39, Bonus: -0.72); Headshot %: 26.58, Bonus: -0.51); Damage Made: 3910.0, Bonus: 1.05); Length: 2558.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Damage Ratio: 1.1284271284271283, Bonus: -4.49); Assists: 5.0, Bonus: -0.50); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706854471, s0mcs, Jett, Split, 20K, 18D, 5A, 14-12, win True.md"
derrekow,Breeze,Viper,ffcc2498-7db0-5d30-b13a-176b23c6fcc0,competitive,19.0,-7,-13.52,False,06:35:12 AM,07:02:40 AM,1648,2024-02-02,9.0,11.0,17.0,1.0,1.62,17.0,13.0,4.0,2917.0,2374.0,26.83,11 (26.83%),29 (70.73%),1 (2.44%),1706855712.0,1706857360.0,https://www.twitch.tv/videos/2050650906?t=02h25m48s,1.2287278854254422,"Kills: 17.0, Bonus: -5.33); KDA: 1.62, Bonus: -0.26); Headshot %: 26.83, Bonus: -0.49); Damage Made: 2917.0, Bonus: 0.38); Length: 1648.0, Bonus: 0.37); Win: 0.0, Bonus: -3.00); Damage Ratio: 1.2287278854254422, Bonus: -4.09); Deaths: 13.0, Bonus: -1.10)","1706855712, derrekow, Viper, Breeze, 17K, 13D, 4A, 6-13, win False.md"
